metab_id	Metabolite	ID	m/z	Retention time	Mode	Adducts	Formula	Fragmentation Score	Theoretical Fragmentation Score	Mass Error (ppm)	KEGG Compound ID	Library ID	CAS ID
metab_9747	metab_9747	pos_10727	248.05868183400003	2.05063333333	pos	-	-	-	-	-	-	-	-
metab_9748	metab_9748	pos_10728	121.02856211	2.05063333333	pos	-	-	-	-	-	-	-	-
metab_9749	metab_9749	pos_10729	529.2616654569999	2.04378333333	pos	-	-	-	-	-	-	-	-
metab_9750	metab_9750	pos_10730	439.25502604300004	2.04378333333	pos	-	-	-	-	-	-	-	-
metab_9751	Arg Val Leu	pos_10731	387.27138184800003	2.04378333333	pos	M+H	C17H34N6O4	70.4	-	-0.124737221356326	-	-	-
metab_9752	metab_9752	pos_10732	361.198443792	2.04378333333	pos	-	-	-	-	-	-	-	-
metab_9753	metab_9753	pos_10733	224.08961747799998	2.04378333333	pos	-	-	-	-	-	-	-	-
metab_9754	metab_9754	pos_10734	558.288022579	2.0369	pos	-	-	-	-	-	-	-	-
metab_9755	metab_9755	pos_10735	398.221634344	2.0369	pos	-	-	-	-	-	-	-	-
metab_9756	metab_9756	pos_10736	329.715980219	2.0369	pos	-	-	-	-	-	-	-	-
metab_9757	metab_9757	pos_10737	300.676726834	2.0369	pos	-	-	-	-	-	-	-	-
metab_9758	metab_9758	pos_10738	253.12940860700002	2.0369	pos	-	-	-	-	-	-	-	-
metab_9759	Leu Val	pos_10739	231.17019855599997	2.0369	pos	M+H	C11H22N2O3	72.5	-	-0.5233243995272829	-	-	-
metab_9760	metab_9760	pos_10740	211.14408200900002	2.0369	pos	-	-	-	-	-	-	-	-
metab_9761	metab_9761	pos_10741	437.238475335	2.03003333333	pos	-	-	-	-	-	-	-	-
metab_9762	metab_9762	pos_10743	270.133627211	2.02316666667	pos	-	-	-	-	-	-	-	-
metab_9763	metab_9763	pos_10744	190.086148185	2.02316666667	pos	-	-	-	-	-	-	-	-
metab_9764	metab_9764	pos_10745	542.293440928	2.0163	pos	-	-	-	-	-	-	-	-
metab_9765	metab_9765	pos_10746	503.246089809	2.0163	pos	-	-	-	-	-	-	-	-
metab_9766	Gln Asn Ile	pos_10747	374.203312822	2.0163	pos	M+H	C15H27N5O6	58.2	-	-0.260498867474479	-	-	-
metab_9767	metab_9767	pos_10748	358.16076071699996	2.0163	pos	-	-	-	-	-	-	-	-
metab_9768	metab_9768	pos_10749	176.0702355	2.0163	pos	-	-	-	-	-	-	-	-
metab_9769	metab_9769	pos_10750	329.134430172	2.00881666667	pos	-	-	-	-	-	-	-	-
metab_9770	metab_9770	pos_10751	171.062732568	2.00881666667	pos	-	-	-	-	-	-	-	-
metab_9771	metab_9771	pos_10752	432.230874699	2.00195	pos	-	-	-	-	-	-	-	-
metab_9772	metab_9772	pos_10753	195.076423543	2.00195	pos	-	-	-	-	-	-	-	-
metab_9773	metab_9773	pos_10754	513.235542494	1.99508333333	pos	-	-	-	-	-	-	-	-
metab_9774	metab_9774	pos_10755	200.076631983	1.99508333333	pos	-	-	-	-	-	-	-	-
metab_9775	metab_9775	pos_10756	472.240111441	1.9882166666699999	pos	-	-	-	-	-	-	-	-
metab_9776	metab_9776	pos_10758	282.18109428900004	1.9882166666699999	pos	-	-	-	-	-	-	-	-
metab_9777	metab_9777	pos_10759	245.160621946	1.9882166666699999	pos	-	-	-	-	-	-	-	-
metab_9778	metab_9778	pos_10760	593.25963164	1.98135	pos	-	-	-	-	-	-	-	-
metab_9779	metab_9779	pos_10761	507.292301623	1.98135	pos	-	-	-	-	-	-	-	-
metab_9780	metab_9780	pos_10762	482.723876618	1.98135	pos	-	-	-	-	-	-	-	-
metab_9781	metab_9781	pos_10763	333.191979188	1.98135	pos	-	-	-	-	-	-	-	-
metab_9782	metab_9782	pos_10764	244.65741569099998	1.98135	pos	-	-	-	-	-	-	-	-
metab_9783	metab_9783	pos_10766	429.22737633599996	1.97448333333	pos	-	-	-	-	-	-	-	-
metab_9784	metab_9784	pos_10767	230.186236817	1.97448333333	pos	-	-	-	-	-	-	-	-
metab_9785	metab_9785	pos_10768	216.05434607900003	1.97448333333	pos	-	-	-	-	-	-	-	-
metab_9786	metab_9786	pos_10769	568.248485171	1.96763333333	pos	-	-	-	-	-	-	-	-
metab_9787	Madlongiside C	pos_10771	341.181399226	1.96763333333	pos	M+2Na	C35H56O10	-	55.7	-4.6998091312748205	-	HMDB0037904	67258-70-2
metab_9788	metab_9788	pos_10772	474.219732409	1.96078333333	pos	-	-	-	-	-	-	-	-
metab_9789	metab_9789	pos_10773	354.15205206800005	1.96078333333	pos	-	-	-	-	-	-	-	-
metab_9790	metab_9790	pos_10774	132.101957735	1.96078333333	pos	-	-	-	-	-	-	-	-
metab_9791	metab_9791	pos_10775	816.3440569239999	1.95393333333	pos	-	-	-	-	-	-	-	-
metab_9792	metab_9792	pos_10777	337.223290111	1.95393333333	pos	-	-	-	-	-	-	-	-
metab_9793	metab_9793	pos_10778	301.115613742	1.95393333333	pos	-	-	-	-	-	-	-	-
metab_9794	Glu Leu	pos_10779	261.144408846	1.95393333333	pos	M+H	C11H20N2O5	63.1	-	-0.34341349627707696	-	-	-
metab_9795	metab_9795	pos_10780	774.3979415	1.94706666667	pos	-	-	-	-	-	-	-	-
metab_9796	metab_9796	pos_10781	494.751132611	1.94706666667	pos	-	-	-	-	-	-	-	-
metab_9797	metab_9797	pos_10782	387.703193629	1.94706666667	pos	-	-	-	-	-	-	-	-
metab_9798	metab_9798	pos_10783	386.71343081699996	1.94706666667	pos	-	-	-	-	-	-	-	-
metab_9799	metab_9799	pos_10784	334.196796387	1.94706666667	pos	-	-	-	-	-	-	-	-
metab_9800	metab_9800	pos_10786	132.00718113	1.94706666667	pos	-	-	-	-	-	-	-	-
metab_9801	metab_9801	pos_10787	86.14652954569999	1.94706666667	pos	-	-	-	-	-	-	-	-
metab_9802	metab_9802	pos_10789	312.12878024	1.94021666667	pos	-	-	-	-	-	-	-	-
metab_9803	metab_9803	pos_10791	212.091643087	1.94021666667	pos	-	-	-	-	-	-	-	-
metab_9804	metab_9804	pos_10792	566.291570556	1.93335	pos	-	-	-	-	-	-	-	-
metab_9805	metab_9805	pos_10794	297.154840365	1.93335	pos	-	-	-	-	-	-	-	-
metab_9806	metab_9806	pos_10795	280.16382136	1.93335	pos	-	-	-	-	-	-	-	-
metab_9807	metab_9807	pos_10796	226.10727066	1.93335	pos	-	-	-	-	-	-	-	-
metab_9808	Gly Leu	pos_10797	189.123293121	1.93335	pos	M+H	C8H16N2O3	74.2	-	-0.402369494841426	-	-	-
metab_9809	metab_9809	pos_10798	143.117896344	1.93335	pos	-	-	-	-	-	-	-	-
metab_9810	metab_9810	pos_10800	279.168329062	1.92648333333	pos	-	-	-	-	-	-	-	-
metab_9811	metab_9811	pos_10802	572.1498253890001	1.91906666667	pos	-	-	-	-	-	-	-	-
metab_9812	metab_9812	pos_10803	522.204181423	1.91906666667	pos	-	-	-	-	-	-	-	-
metab_9813	metab_9813	pos_10804	456.245707293	1.91906666667	pos	-	-	-	-	-	-	-	-
metab_9814	metab_9814	pos_10805	357.2129988	1.91906666667	pos	-	-	-	-	-	-	-	-
metab_9815	metab_9815	pos_10806	818.3885438960001	1.91221666667	pos	-	-	-	-	-	-	-	-
metab_9816	metab_9816	pos_10807	435.10969822	1.91221666667	pos	-	-	-	-	-	-	-	-
metab_9817	metab_9817	pos_10808	409.697908009	1.91221666667	pos	-	-	-	-	-	-	-	-
metab_9818	metab_9818	pos_10809	344.14518277400003	1.91221666667	pos	-	-	-	-	-	-	-	-
metab_9819	metab_9819	pos_10811	160.096833538	1.91221666667	pos	-	-	-	-	-	-	-	-
metab_9820	metab_9820	pos_10812	416.286446479	1.90533333333	pos	-	-	-	-	-	-	-	-
metab_9821	metab_9821	pos_10813	561.230139295	1.89848333333	pos	-	-	-	-	-	-	-	-
metab_9822	metab_9822	pos_10814	401.21382841	1.89848333333	pos	-	-	-	-	-	-	-	-
metab_9823	metab_9823	pos_10816	294.057451967	1.89848333333	pos	-	-	-	-	-	-	-	-
metab_9824	metab_9824	pos_10817	251.077380335	1.89848333333	pos	-	-	-	-	-	-	-	-
metab_9825	N2-(D-1-Carboxyethyl)-L-lysine	pos_10818	219.133858928	1.89848333333	pos	M+H	C9H18N2O4	75.3	-	-0.341863167051147	C04020	-	34522-31-1
metab_9826	metab_9826	pos_10819	157.13353972	1.89848333333	pos	-	-	-	-	-	-	-	-
metab_9827	4-Hydroxybenzaldehyde	pos_10820	123.044173179	1.89848333333	pos	M+H	C7H6O2	87.4	-	0.961309970802524	C00633	HMDB0011718;MJDBOTE0000554	123-08-0
metab_9828	metab_9828	pos_10821	673.297157719	1.89163333333	pos	-	-	-	-	-	-	-	-
metab_9829	metab_9829	pos_10822	515.228404275	1.89163333333	pos	-	-	-	-	-	-	-	-
metab_9830	metab_9830	pos_10823	282.14315550599997	1.89163333333	pos	-	-	-	-	-	-	-	-
metab_9831	Gln Ile	pos_10824	260.16044900400004	1.89163333333	pos	M+H	C11H21N3O4	70.2	-	-0.12963047361173	-	-	-
metab_9832	metab_9832	pos_10825	203.139018186	1.89163333333	pos	-	-	-	-	-	-	-	-
metab_9833	metab_9833	pos_10826	152.154535554	1.89163333333	pos	-	-	-	-	-	-	-	-
metab_9834	metab_9834	pos_10827	134.027017561	1.89163333333	pos	-	-	-	-	-	-	-	-
metab_9835	metab_9835	pos_10828	614.31428809	1.88476666667	pos	-	-	-	-	-	-	-	-
metab_9836	metab_9836	pos_10829	306.165660692	1.88476666667	pos	-	-	-	-	-	-	-	-
metab_9837	metab_9837	pos_10830	276.170532665	1.88476666667	pos	-	-	-	-	-	-	-	-
metab_9838	metab_9838	pos_10831	231.17028595	1.88476666667	pos	-	-	-	-	-	-	-	-
metab_9839	metab_9839	pos_10832	132.181017924	1.88476666667	pos	-	-	-	-	-	-	-	-
metab_9840	metab_9840	pos_10833	86.13856201639999	1.88476666667	pos	-	-	-	-	-	-	-	-
metab_9841	metab_9841	pos_10834	521.25650995	1.87791666667	pos	-	-	-	-	-	-	-	-
metab_9842	metab_9842	pos_10835	430.30228477099996	1.87791666667	pos	-	-	-	-	-	-	-	-
metab_9843	metab_9843	pos_10836	353.19220421800003	1.87791666667	pos	-	-	-	-	-	-	-	-
metab_9844	metab_9844	pos_10838	252.642578283	1.87791666667	pos	-	-	-	-	-	-	-	-
metab_9845	metab_9845	pos_10840	175.107717071	1.87791666667	pos	-	-	-	-	-	-	-	-
metab_9846	metab_9846	pos_10841	446.297188034	1.87106666667	pos	-	-	-	-	-	-	-	-
metab_9847	metab_9847	pos_10842	409.244038026	1.87106666667	pos	-	-	-	-	-	-	-	-
metab_9848	metab_9848	pos_10843	315.094232476	1.87106666667	pos	-	-	-	-	-	-	-	-
metab_9849	Phenylacetaldehyde	pos_10844	121.064948091	1.87106666667	pos	M+H	C8H8O	50.3	-	1.30589919145223	C00601	HMDB0041610;HMDB0006236	122-78-1;6314-97-2
metab_9850	metab_9850	pos_10845	370.12772337800004	1.8642	pos	-	-	-	-	-	-	-	-
metab_9851	metab_9851	pos_10846	344.181420227	1.8642	pos	-	-	-	-	-	-	-	-
metab_9852	metab_9852	pos_10847	210.062151726	1.8642	pos	-	-	-	-	-	-	-	-
metab_9853	metab_9853	pos_10848	160.108020312	1.8642	pos	-	-	-	-	-	-	-	-
metab_9854	metab_9854	pos_10849	119.998804796	1.8642	pos	-	-	-	-	-	-	-	-
metab_9855	metab_9855	pos_10850	389.239312031	1.85733333333	pos	-	-	-	-	-	-	-	-
metab_9856	metab_9856	pos_10851	324.154674941	1.85733333333	pos	-	-	-	-	-	-	-	-
metab_9857	metab_9857	pos_10852	166.21892408600002	1.85733333333	pos	-	-	-	-	-	-	-	-
metab_9858	metab_9858	pos_10853	473.30797068699997	1.8504833333300001	pos	-	-	-	-	-	-	-	-
metab_9859	metab_9859	pos_10854	329.254576186	1.8504833333300001	pos	-	-	-	-	-	-	-	-
metab_9860	metab_9860	pos_10855	272.020538811	1.8504833333300001	pos	-	-	-	-	-	-	-	-
metab_9861	metab_9861	pos_10856	244.11791643	1.8504833333300001	pos	-	-	-	-	-	-	-	-
metab_9862	metab_9862	pos_10857	166.197640239	1.8504833333300001	pos	-	-	-	-	-	-	-	-
metab_9863	metab_9863	pos_10858	574.35534333	1.8436333333300001	pos	-	-	-	-	-	-	-	-
metab_9864	metab_9864	pos_10859	538.285658361	1.8436333333300001	pos	-	-	-	-	-	-	-	-
metab_9865	metab_9865	pos_10860	311.07244859900004	1.8436333333300001	pos	-	-	-	-	-	-	-	-
metab_9866	metab_9866	pos_10862	166.079932035	1.8436333333300001	pos	-	-	-	-	-	-	-	-
metab_9867	Benzaldehyde	pos_10863	107.049470572	1.8436333333300001	pos	M+H	C7H6O	59.9	-	3.1056419421984303	C00261	HMDB0006115	100-52-7
metab_9868	metab_9868	pos_10864	378.14791730300004	1.8364	pos	-	-	-	-	-	-	-	-
metab_9869	metab_9869	pos_10865	334.16077983099996	1.8364	pos	-	-	-	-	-	-	-	-
metab_9870	metab_9870	pos_10866	255.67326450299998	1.8364	pos	-	-	-	-	-	-	-	-
metab_9871	metab_9871	pos_10867	245.09968803099997	1.8364	pos	-	-	-	-	-	-	-	-
metab_9872	metab_9872	pos_10868	165.952799569	1.8364	pos	-	-	-	-	-	-	-	-
metab_9873	metab_9873	pos_10869	121.084273001	1.8364	pos	-	-	-	-	-	-	-	-
metab_9874	Mevalonolactone	pos_10870	95.0496190758	1.8364	pos	M+H-2H2O	C6H10O3	-	53.1	3.6738847258558898	-	HMDB0244840;HMDB0006024	503-48-0
metab_9875	metab_9875	pos_10871	590.3147124469999	1.82951666667	pos	-	-	-	-	-	-	-	-
metab_9876	metab_9876	pos_10872	501.24438502699996	1.82951666667	pos	-	-	-	-	-	-	-	-
metab_9877	metab_9877	pos_10873	426.737978841	1.82951666667	pos	-	-	-	-	-	-	-	-
metab_9878	Val Glu Ala	pos_10875	318.16583901	1.82951666667	pos	M+H	C13H23N3O6	54.4	-	-0.3874757551226629	-	-	-
metab_9879	metab_9879	pos_10876	304.661069267	1.82951666667	pos	-	-	-	-	-	-	-	-
metab_9880	Thymine	pos_10877	127.05030911600001	1.82951666667	pos	M+H	C5H6N2O2	95.1	-	0.8349781939605799	C00178	HMDB0000262;65-71-4	65-71-4
metab_9881	metab_9881	pos_10878	109.039978652	1.82951666667	pos	-	-	-	-	-	-	-	-
metab_9882	metab_9882	pos_10879	480.245344167	1.82265	pos	-	-	-	-	-	-	-	-
metab_9883	metab_9883	pos_10880	479.18734991599996	1.82265	pos	-	-	-	-	-	-	-	-
metab_9884	metab_9884	pos_10881	404.21444236300005	1.82265	pos	-	-	-	-	-	-	-	-
metab_9885	metab_9885	pos_10882	386.20345624699996	1.82265	pos	-	-	-	-	-	-	-	-
metab_9886	metab_9886	pos_10883	333.681977423	1.82265	pos	-	-	-	-	-	-	-	-
metab_9887	metab_9887	pos_10884	310.077585637	1.82265	pos	-	-	-	-	-	-	-	-
metab_9888	metab_9888	pos_10885	297.107780587	1.82265	pos	-	-	-	-	-	-	-	-
metab_9889	metab_9889	pos_10886	257.149407351	1.82265	pos	-	-	-	-	-	-	-	-
metab_9890	metab_9890	pos_10887	237.08453443599998	1.82265	pos	-	-	-	-	-	-	-	-
metab_9891	metab_9891	pos_10888	662.74286438	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9892	metab_9892	pos_10890	544.218156594	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9893	metab_9893	pos_10891	473.763530721	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9894	metab_9894	pos_10892	463.608215236	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9895	metab_9895	pos_10894	432.170293391	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9896	metab_9896	pos_10895	412.1826779	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9897	metab_9897	pos_10896	409.73430423699995	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9898	metab_9898	pos_10897	389.202939466	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9899	metab_9899	pos_10898	381.21294547	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9900	metab_9900	pos_10899	372.187685355	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9901	metab_9901	pos_10900	361.208059583	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9902	metab_9902	pos_10901	350.13748169699994	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9903	metab_9903	pos_10902	338.130729288	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9904	metab_9904	pos_10903	290.16008163099997	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9905	metab_9905	pos_10904	288.192097092	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9906	metab_9906	pos_10905	271.165097895	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9907	metab_9907	pos_10906	263.096072993	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9908	metab_9908	pos_10907	255.14492621	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9909	metab_9909	pos_10908	215.65479927599998	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9910	metab_9910	pos_10909	198.11773780099998	1.81578333333	pos	-	-	-	-	-	-	-	-
metab_9911	metab_9911	pos_10910	597.156459317	1.8089	pos	-	-	-	-	-	-	-	-
metab_9912	metab_9912	pos_10911	577.28262264	1.8089	pos	-	-	-	-	-	-	-	-
metab_9913	metab_9913	pos_10912	561.324229515	1.8089	pos	-	-	-	-	-	-	-	-
metab_9914	metab_9914	pos_10913	547.3079537780001	1.8089	pos	-	-	-	-	-	-	-	-
metab_9915	metab_9915	pos_10916	467.22494914099997	1.8089	pos	-	-	-	-	-	-	-	-
metab_9916	metab_9916	pos_10917	440.213916465	1.8089	pos	-	-	-	-	-	-	-	-
metab_9917	metab_9917	pos_10918	451.266400776	1.8089	pos	-	-	-	-	-	-	-	-
metab_9918	metab_9918	pos_10919	444.245210954	1.8089	pos	-	-	-	-	-	-	-	-
metab_9919	metab_9919	pos_10920	432.715922169	1.8089	pos	-	-	-	-	-	-	-	-
metab_9920	metab_9920	pos_10921	430.112232063	1.8089	pos	-	-	-	-	-	-	-	-
metab_9921	metab_9921	pos_10922	402.19862863199995	1.8089	pos	-	-	-	-	-	-	-	-
metab_9922	metab_9922	pos_10923	397.729559811	1.8089	pos	-	-	-	-	-	-	-	-
metab_9923	metab_9923	pos_10924	375.11744285699996	1.8089	pos	-	-	-	-	-	-	-	-
metab_9924	metab_9924	pos_10925	373.25583102800005	1.8089	pos	-	-	-	-	-	-	-	-
metab_9925	metab_9925	pos_10926	355.19745669599996	1.8089	pos	-	-	-	-	-	-	-	-
metab_9926	metab_9926	pos_10927	351.681587301	1.8089	pos	-	-	-	-	-	-	-	-
metab_9927	metab_9927	pos_10928	329.159383576	1.8089	pos	-	-	-	-	-	-	-	-
metab_9928	metab_9928	pos_10930	324.676676434	1.8089	pos	-	-	-	-	-	-	-	-
metab_9929	metab_9929	pos_10931	319.15621324200004	1.8089	pos	-	-	-	-	-	-	-	-
metab_9930	3,11,12-Trihydroxy-1(10)-spirovetiven-2-one	pos_10933	313.137142744	1.8089	pos	M+2Na-H	C15H24O4	-	55.3	-5.524285879970631	-	HMDB0038154	84321-96-0
metab_9931	metab_9931	pos_10934	312.228041319	1.8089	pos	-	-	-	-	-	-	-	-
metab_9932	metab_9932	pos_10935	308.51037480900004	1.8089	pos	-	-	-	-	-	-	-	-
metab_9933	metab_9933	pos_10936	299.081752427	1.8089	pos	-	-	-	-	-	-	-	-
metab_9934	metab_9934	pos_10937	285.08292076	1.8089	pos	-	-	-	-	-	-	-	-
metab_9935	metab_9935	pos_10938	269.149780599	1.8089	pos	-	-	-	-	-	-	-	-
metab_9936	metab_9936	pos_10939	245.149319952	1.8089	pos	-	-	-	-	-	-	-	-
metab_9937	metab_9937	pos_10940	260.10683091	1.8089	pos	-	-	-	-	-	-	-	-
metab_9938	metab_9938	pos_10941	259.11107095	1.8089	pos	-	-	-	-	-	-	-	-
metab_9939	metab_9939	pos_10942	253.154536905	1.8089	pos	-	-	-	-	-	-	-	-
metab_9940	metab_9940	pos_10943	244.165471111	1.8089	pos	-	-	-	-	-	-	-	-
metab_9941	metab_9941	pos_10944	236.149744785	1.8089	pos	-	-	-	-	-	-	-	-
metab_9942	metab_9942	pos_10945	223.144027085	1.8089	pos	-	-	-	-	-	-	-	-
metab_9943	Val Pro	pos_10946	215.138987979	1.8089	pos	M+H	C10H18N2O3	56.5	-	-0.144294710550635	-	-	-
metab_9944	metab_9944	pos_10947	193.131536089	1.8089	pos	-	-	-	-	-	-	-	-
metab_9945	metab_9945	pos_10948	179.128411034	1.8089	pos	-	-	-	-	-	-	-	-
metab_9946	metab_9946	pos_10949	148.112078607	1.8089	pos	-	-	-	-	-	-	-	-
metab_9947	metab_9947	pos_10951	473.22636966199997	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9948	metab_9948	pos_10952	462.10195176400003	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9949	metab_9949	pos_10953	441.20962587400004	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9950	metab_9950	pos_10954	414.198838085	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9951	metab_9951	pos_10955	368.192517197	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9952	metab_9952	pos_10956	352.221098579	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9953	metab_9953	pos_10957	326.181681989	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9954	metab_9954	pos_10958	309.664132952	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9955	metab_9955	pos_10959	306.658341613	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9956	metab_9956	pos_10960	279.169849152	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9957	metab_9957	pos_10961	260.196782218	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9958	metab_9958	pos_10963	237.64959565900003	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9959	metab_9959	pos_10964	207.639205344	1.80203333333	pos	-	-	-	-	-	-	-	-
metab_9960	metab_9960	pos_10965	523.2631871	1.79516666667	pos	-	-	-	-	-	-	-	-
metab_9961	metab_9961	pos_10967	416.19282358699996	1.79516666667	pos	-	-	-	-	-	-	-	-
metab_9962	metab_9962	pos_10968	373.16081373800006	1.79516666667	pos	-	-	-	-	-	-	-	-
metab_9963	metab_9963	pos_10969	743.33110047	1.7883	pos	-	-	-	-	-	-	-	-
metab_9964	metab_9964	pos_10970	440.759020953	1.7883	pos	-	-	-	-	-	-	-	-
metab_9965	metab_9965	pos_10971	436.69084255300004	1.7883	pos	-	-	-	-	-	-	-	-
metab_9966	metab_9966	pos_10972	378.17383826599996	1.7883	pos	-	-	-	-	-	-	-	-
metab_9967	metab_9967	pos_10974	310.212377585	1.7883	pos	-	-	-	-	-	-	-	-
metab_9968	metab_9968	pos_10975	278.019636529	1.7883	pos	-	-	-	-	-	-	-	-
metab_9969	metab_9969	pos_10976	175.022666902	1.7883	pos	-	-	-	-	-	-	-	-
metab_9970	metab_9970	pos_10977	672.301597849	1.78143333333	pos	-	-	-	-	-	-	-	-
metab_9971	metab_9971	pos_10978	429.180499436	1.78143333333	pos	-	-	-	-	-	-	-	-
metab_9972	metab_9972	pos_10979	399.235396373	1.78143333333	pos	-	-	-	-	-	-	-	-
metab_9973	metab_9973	pos_10980	337.192684392	1.78143333333	pos	-	-	-	-	-	-	-	-
metab_9974	metab_9974	pos_10981	329.029087708	1.78143333333	pos	-	-	-	-	-	-	-	-
metab_9975	metab_9975	pos_10982	625.158299621	1.77456666667	pos	-	-	-	-	-	-	-	-
metab_9976	metab_9976	pos_10983	248.124323677	1.78143333333	pos	-	-	-	-	-	-	-	-
metab_9977	metab_9977	pos_10984	245.07673791599998	1.78143333333	pos	-	-	-	-	-	-	-	-
metab_9978	4''-Methyl-6''-(3,4-dihydroxy-E-cinnamoyl)isoorientin	pos_10986	589.140067624	1.77456666667	pos	M+H-2H2O	C31H28O14	-	54.2	9.637126575082519	-	-	-
metab_9979	metab_9979	pos_10988	323.679623927	1.77456666667	pos	-	-	-	-	-	-	-	-
metab_9980	metab_9980	pos_10989	119.96061839299999	1.77456666667	pos	-	-	-	-	-	-	-	-
metab_9981	metab_9981	pos_10990	456.73591318800004	1.76771666667	pos	-	-	-	-	-	-	-	-
metab_9982	metab_9982	pos_10991	391.729352595	1.76771666667	pos	-	-	-	-	-	-	-	-
metab_9983	metab_9983	pos_10992	188.054391321	1.76771666667	pos	-	-	-	-	-	-	-	-
metab_9984	metab_9984	pos_10993	81.5211683518	1.76771666667	pos	-	-	-	-	-	-	-	-
metab_9985	metab_9985	pos_10994	439.596760333	1.7608333333300001	pos	-	-	-	-	-	-	-	-
metab_9986	metab_9986	pos_10995	300.16596207599997	1.7608333333300001	pos	-	-	-	-	-	-	-	-
metab_9987	metab_9987	pos_10996	204.063132612	1.7608333333300001	pos	-	-	-	-	-	-	-	-
metab_9988	metab_9988	pos_10997	301.678753623	1.75395	pos	-	-	-	-	-	-	-	-
metab_9989	metab_9989	pos_10998	464.21102801800004	1.7470666666699999	pos	-	-	-	-	-	-	-	-
metab_9990	metab_9990	pos_10999	212.139269092	1.7470666666699999	pos	-	-	-	-	-	-	-	-
metab_9991	metab_9991	pos_11000	161.080493824	1.7470666666699999	pos	-	-	-	-	-	-	-	-
metab_9992	metab_9992	pos_11001	150.09129166399998	1.7470666666699999	pos	-	-	-	-	-	-	-	-
metab_9993	metab_9993	pos_11002	356.142880296	1.7402	pos	-	-	-	-	-	-	-	-
metab_9994	metab_9994	pos_11003	98.5125017683	1.7402	pos	-	-	-	-	-	-	-	-
metab_9995	metab_9995	pos_11004	261.66086960900003	1.73333333333	pos	-	-	-	-	-	-	-	-
metab_9996	metab_9996	pos_11005	107.967122228	1.73333333333	pos	-	-	-	-	-	-	-	-
metab_9997	metab_9997	pos_11006	224.052913626	1.72645	pos	-	-	-	-	-	-	-	-
metab_9998	metab_9998	pos_11007	217.15461458599998	1.7127	pos	-	-	-	-	-	-	-	-
metab_9999	metab_9999	pos_11008	99.5315926631	1.7127	pos	-	-	-	-	-	-	-	-
metab_10000	metab_10000	pos_11009	517.1443798380001	1.7058166666699999	pos	-	-	-	-	-	-	-	-
metab_10001	metab_10001	pos_11010	620.202836007	1.69895	pos	-	-	-	-	-	-	-	-
metab_10002	metab_10002	pos_11012	238.118450545	1.6852	pos	-	-	-	-	-	-	-	-
metab_10003	metab_10003	pos_11013	226.06877003900001	1.67835	pos	-	-	-	-	-	-	-	-
metab_10004	metab_10004	pos_11014	168.113138477	1.67835	pos	-	-	-	-	-	-	-	-
metab_10005	metab_10005	pos_11015	411.11339843	1.67083333333	pos	-	-	-	-	-	-	-	-
metab_10006	metab_10006	pos_11016	88.1126163895	1.66395	pos	-	-	-	-	-	-	-	-
metab_10007	metab_10007	pos_11018	392.203194265	1.6570833333300001	pos	-	-	-	-	-	-	-	-
metab_10008	metab_10008	pos_11019	137.14519857	1.6570833333300001	pos	-	-	-	-	-	-	-	-
metab_10009	metab_10009	pos_11020	504.19364650800003	1.6502	pos	-	-	-	-	-	-	-	-
metab_10010	metab_10010	pos_11021	434.189007635	1.6502	pos	-	-	-	-	-	-	-	-
metab_10011	metab_10011	pos_11022	273.15658329	1.6502	pos	-	-	-	-	-	-	-	-
metab_10012	metab_10012	pos_11023	137.04097770799999	1.6502	pos	-	-	-	-	-	-	-	-
metab_10013	metab_10013	pos_11024	506.245819928	1.64333333333	pos	-	-	-	-	-	-	-	-
