	metab_id	M_M_1	M_M_2	M_M_3	M_M_4	M_M_5	M_M_6	M_M_7	M_M_8	M_M_9	M_M_10	M_F_1	M_F_2	M_F_3	M_F_4	M_F_5	M_F_6	M_F_7	M_F_8	M_F_9	FC	FDR	.	Metabolite	ID	KEGG.Compound.ID	Library.ID	group
181	metab_996	5.26739730174614	5.94567303226759	5.81369722061294	5.64987189802082	5.96617104322024	5.26191375481401	6.2559160150973	6.2902311568775	6.78830485732745	5.1368302850752	6.35808739013134	7.15299837869034	6.77483620239033	7.0754759113065	6.75906078127066	6.27935448423539	6.10688658489496	6.39694741498539	6.20669577200943	0.252723372806338	0.0261825923768833	1.51235265418914	Wogonin	pos_1024	C10197	LMPK12111330	Source_F
106	metab_3569	4.97907414740181	3.41135860106069	3.50810399008627	3.41135860106069	4.82517932480084	5.20184507307645	3.41135860106069	4.88290610769759	3.54469535149735	4.60504811649672	4.92506755998117	5.23721997286515	4.8494143899107	5.23238544217294	5.49259854938611	4.41872587431466	5.46468158707973	5.33412332194189	5.43465173359858	0.252152405357058	0.0277600071548227	1.50578715738493	Ile Ala Glu Glu	pos_3773	-	-	Source_F
100	metab_3203	3.28989630242383	3.72400998830084	4.50422364565608	3.28989630242383	3.28989630242383	3.28989630242383	3.28989630242383	3.56861768144146	4.69131918503183	3.28989630242383	4.43134913063655	3.75553667335126	3.75553667335126	4.58567831422255	4.26888067505126	4.76838116312013	5.08794900914528	4.08356426816079	4.87267624138107	0.252054821666969	0.0298469278242818	1.52393908523792	Sclareol	pos_3378	C09183	HMDB0036827;LMPR0104030010	Source_F
47	metab_16396	4.144813002776	4.144813002776	4.144813002776	5.57408024208521	4.144813002776	4.895354778243	4.144813002776	5.32134859453575	4.81519457598269	4.60382020174585	5.53969563819144	5.08856843921991	4.77163023495604	5.756561284315	5.42103461652837	5.96087764281878	4.84275455056486	5.62102483093793	5.41949273882971	0.249318726987327	0.0212974287976342	1.53478997846592	DG(16:1n7/0:0/22:4n6)	neg_7319	-	HMDB0056169	Source_F
179	metab_9684	4.88813569804787	5.05270514591644	5.45143984887396	5.74956629069884	5.37775114412136	5.10156880687046	5.38493999331885	6.14361340680465	5.92024096884929	5.03147827865278	5.99939642120796	6.12106862254077	6.14839598243828	6.30959807407918	6.07944459033725	6.23522984066418	5.89070445919685	6.50093511974741	6.25823883084256	0.24758925774212	0.00443524240172154	1.82413046761517	(3,4,5,6-tetrahydroxyoxan-2-yl)methyl acetate	neg_17	-	-	Source_F
85	metab_20061	4.22316317331725	5.02543840912148	4.75574009791644	4.83072196992135	4.75148465428506	4.22316317331725	5.07688514744557	5.56197068768358	5.37327552815473	4.58519855020511	5.1773232185543	5.5304483688245	5.79176666719997	5.60501740275107	5.48991054256454	5.70780634710971	5.23746206577718	6.05452646000925	5.48394053413018	0.24642956865364	0.00876086269582371	1.68964430573632	Stachyose	neg_11341	C01613	HMDB0003553;470-55-3	Source_F
4	metab_10269	4.40935944828755	4.46054150065735	4.18091633380768	4.12452604897586	4.1933248399409	4.18171341977204	4.48205730737704	4.3430413378218	4.28729284469014	4.86251980389958	4.54991175138876	4.50898310224739	4.74356614256299	5.02731984896663	5.64769659876988	4.62578336666351	4.59080948356343	5.17317916398723	4.73030960802122	0.242810672923719	0.0330532065304753	1.53140688174262	Tryptophyl-Serine	neg_613	-	HMDB0029092	Source_F
12	metab_11718	5.15009192010726	4.77265771183191	5.34933998757684	5.26995718411026	5.34342274295652	5.04547825209949	4.74277098973205	5.10870598910733	5.3468165060844	4.13486274805662	5.8893313356723	5.72603540944121	5.2231322851788	5.96846947028172	5.38805050570206	5.7337266277772	5.78631617622197	5.70437995861385	5.87760104770254	0.2420335730753	0.00659013015740572	1.73342839524386	Portulacaxanthin II	neg_2108	C08565	HMDB0012281	Source_F
81	metab_19548	5.6164751599778	6.04870169064897	5.93581469663051	6.10031879932524	5.46274398058983	5.38656520300492	6.10430498297806	6.57499386470459	6.294418612348	5.61482624035307	6.25694174535054	6.57032914748656	6.61984038621864	6.76681781737227	6.65064729080383	6.79862264284583	6.34968542536358	7.05042299545305	6.54502243223521	0.241236032445357	0.00481356960096961	1.77789937621106	3-Galactosyllactose	neg_10760	-	HMDB0006599	Source_F
109	metab_3661	5.19477878348244	4.51411279507722	4.24976818436477	4.42851541764399	5.26652804661444	4.96838633381566	4.57084637709889	5.81659429154718	4.34163865431731	3.68057954547579	5.27482788603074	5.99714435450475	5.71075231123834	5.69989697462848	5.17203283800279	5.58715144561745	4.68805766700795	6.06257384217938	6.00048065813188	0.224442448176091	0.0235495105606407	1.51899549844801	2'-Apo-beta-carotenal	pos_3872	-	-	Source_F
176	metab_9661	5.6479638563588	5.82275309302605	5.88594046313386	5.83340723933604	5.49554628719823	5.56252513306873	5.83984193508556	6.44101434695185	5.94217035348032	5.58042134134809	6.16404617945128	6.57921934282557	6.59123291478201	6.639711362399	6.53383973489252	6.5074930053392	6.16557963894231	6.88627340010056	6.48296356764846	0.221039051321166	0.00156011904623048	1.93142471735847	Levan	pos_2100	C06215	HMDB0003539	Source_F
149	metab_7000	3.95653223270415	4.00087146910369	4.32779927693321	3.89331542074789	4.31867923015463	4.16976595490647	4.13701484737089	4.59332944928143	4.25641516139472	4.0700280292754	4.30754888601697	5.08893065614274	5.22796550538637	4.89744981926868	4.9129859369408	4.2773325225962	4.45753376446892	5.01405153239898	4.78650925569471	0.218747771427594	0.0092840338832466	1.7472276466701	Sinapic acid	pos_7654	C00482	HMDB0034069;HMDB0032616	Source_F
62	metab_17070	3.88866173007449	5.77565561863137	5.71160584069937	3.74555043472772	5.37386864403599	4.38190284326731	6.34014694664213	5.63822192686219	6.23554801001178	4.26296752621734	5.6499643674594	6.51346917538781	6.76437505453652	6.54504212290441	6.04522601489693	6.18767761926392	6.34266993763291	6.5546599786158	6.4187633560704	0.214704033099697	0.0289902240455339	1.52388959664955	Agavasaponin D	neg_8133	-	HMDB0033814	Source_F
22	metab_13510	4.68218903553027	3.9903751518065	4.0839915155543	3.63425290240367	4.96963572772192	4.69470649303183	3.50973162750776	4.73061641166126	4.31465426528886	4.53498754808047	4.91494149199025	5.06896992954981	4.85937194053721	5.37015995274047	5.3197778320556	4.23479511902503	5.50426280105089	5.155253870388	5.30886107975081	0.211771328294537	0.01516980695568	1.58209136530813	3,4,5-trihydroxy-6-{3-hydroxy-5-[2-(2-hydroxyphenyl)ethyl]phenoxy}oxane-2-carboxylic acid	neg_4049	-	-	Source_F
30	metab_14205	4.08818472869936	4.50346558664617	4.87329650124882	3.76451879056258	4.61725228806469	3.78267625413398	5.56268865801925	3.7256416728442	5.81132553394399	4.17664642955886	5.39645034630289	5.90402795006004	5.85470644783691	5.86211669848564	5.20466484070713	5.71389800540369	5.96044161795253	5.50852288919987	5.91809430966994	0.207204705040729	0.00812401028852807	1.75612952204137	Medicagenic acid 3-O-[b-D-glucosyl-(1->2)-b-D-glucoside] 28-O-[b-D-xylosyl-(1->4)-a-L-rhamnosyl-(1->2)-a-L-arabinosyl] ester	neg_4788	-	HMDB0039296	Source_F
114	metab_3800	3.74640344343377	3.54269712600087	3.54269712600087	3.63271998321474	4.34423698688692	3.54269712600087	3.54269712600087	4.21223397885548	3.54269712600087	4.29891168065075	4.85777451985598	4.43325545318405	3.70253854411349	4.42551849267735	4.76321455899201	4.73988334232069	4.75268309896018	4.43733724604538	4.75225276272899	0.200493453099815	0.00562623256025214	1.76953163918167	2-[1-hydroxy-3-(4-methoxyphenyl)propyl]-3,5-dimethoxyphenol	pos_4018	-	-	Source_F
17	metab_13023	2.92522663373216	2.83967284594368	1.78582794016101	2.75969548874347	3.08222618289864	3.27077468547606	1.78582794016101	4.51922214572937	3.20634966657015	2.94351506002633	4.13875406113546	4.52280500546877	4.48620326639433	4.24733808398676	3.93832256602774	3.59703366256892	4.48904554991942	4.38407466382832	4.35886397504126	0.197670919154872	0.00638885963751838	1.78472565492995	Aucubin	neg_3536	C09771	LMPR0102070006;HMDB0036562	Source_F
102	metab_3231	3.71483531348134	3.72520573206913	3.79071538092202	4.40937198236987	4.23605684514163	4.38245094100113	3.47868492779715	4.89144287205024	4.4800617111936	4.31332967567659	4.82358329446092	5.23295571223364	5.30860776662704	4.48990448360996	5.05068964759614	4.44761467029093	5.19305787770469	4.88512822513218	5.14899377832648	0.196548818254268	0.00574198039449875	1.7311559205037	Arg Phe	pos_3408	-	-	Source_F
91	metab_2128	3.83052438434591	3.83052438434591	3.83052438434591	5.31695290809931	3.83052438434591	3.83052438434591	4.39996675313159	5.85112640189853	4.67618478059542	3.83052438434591	4.52810089246162	5.75983805980036	5.89465483733454	5.73628839672815	5.40500349874849	6.03151265861586	4.78432366736392	6.08578774438254	5.58435203235627	0.188068505864287	0.0105699386809153	1.64577351911814	Ichangin 4-glucoside	pos_2191	-	HMDB0039340	Source_F
156	metab_7232	3.74209076852822	3.44281300916641	2.9496575528539	3.62417884657414	3.62737374110573	3.53140596946291	3.42384432385475	3.72679429663107	3.65556155676581	3.70589372570948	3.81352198073629	4.54737761248362	4.91294556416308	3.8580675621249	4.50316055256441	3.65554060937914	3.90686707608061	3.66441156359916	3.99925955346636	0.183031002344852	0.0412560167022921	1.49914877493813	Indolelactic acid	pos_7901	C02043	HMDB0000671	Source_F
144	metab_6643	4.02477659034911	4.26953933093655	3.92314692717084	3.22982336224987	3.22982336224987	4.07314832786703	4.0806830611524	3.6175177801642	3.22982336224987	3.38215790389258	4.64485823470272	4.64485823470272	4.64485823470272	4.64485823470272	4.64485823470272	4.64485823470272	4.64485823470272	4.64485823470272	4.64485823470272	0.165559684455635	0.00284964918927043	2.10476314575777	Deterrol stearate	pos_7280	-	HMDB0034578	Source_F
96	metab_2852	3.45673073505334	4.42888279606963	4.37278326799338	4.48173492702968	3.45673073505334	3.45673073505334	4.96414137505609	4.97052683819168	5.05085747406319	3.45673073505334	4.34835706014883	4.83608017624394	5.704002966826	5.31111319226024	4.94252566364524	5.571957739046	5.61141125555036	5.5462423945209	5.29415278310358	0.158197623535992	0.014466051005743	1.60306612452607	Cytidine	pos_3004	C00475	65-46-3;HMDB0000089;HMDB0248553	Source_F
20	metab_13308	2.95020413154353	4.08767189303453	4.37902155142876	2.95020413154353	3.17653690252378	3.38011239170334	4.19005666581323	3.81354838890535	4.35750113567277	2.95020413154353	4.41861394046251	4.67147398753677	4.41861394046251	5.13516832441939	4.96974036912296	4.41861394046251	4.65918678816986	4.80218254753877	4.67428227088836	0.153943325685978	0.00560437413131464	1.79580357335408	8-Acetyl-T2 tetrol	neg_3834	-	HMDB0036160	Source_F
31	metab_14227	4.92342506133282	5.49955707048738	5.64403980861794	4.92342506133282	4.92342506133282	4.92342506133282	5.71962216817627	5.11951681984731	6.03270074141652	4.92342506133282	5.54639970702639	6.7646220522094	5.70532001534785	5.91849238454061	5.57766978122194	5.78039424351459	6.49450190556372	6.50438355932076	6.3807780942193	0.152214903830766	0.012439358079487	1.63837317392461	Dehydrosoyasaponin I	neg_4811	C13837	HMDB0039331	Source_F
6	metab_10664	5.02732886517514	4.73441014644102	4.74416333054501	4.74935793032302	5.30540928979126	5.12705447203613	4.79475921064963	4.91408043739944	5.411456740112	4.96346026269829	5.52787897508112	5.53568869412127	5.9522514058545	5.95888165997154	5.6842300049019	5.45640070560682	6.15560257610075	5.90272262936785	6.03142255899173	0.151257794016948	0.00045232880931385	2.04372350588443	3,4,5-trihydroxy-6-(2-hydroxy-1,2-diphenylethoxy)oxane-2-carboxylic acid	neg_1008	-	-	Source_F
113	metab_3764	2.23842422025814	3.34846244872654	4.4134429872957	4.43571095448103	2.32553226998431	2.53596516947343	3.90439392150674	4.01106768995969	3.4684910560681	3.0796210356947	4.21285786622402	4.8146406235216	5.15733165299973	5.01433408979666	4.87522802487084	4.34280983819385	4.36935098434866	4.47101876364743	4.66047546124164	0.134821179479848	0.00965377830419397	1.7441504105751	6-(3,4-dihydroxy-6-methyl-5-oxooxan-2-yl)-5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4H-chromen-4-one	pos_3979	-	-	Source_F
33	metab_14267	4.37729517594587	4.49682786660471	4.68611550745342	2.81150581631419	3.65058058085298	4.19292853544616	4.77399418909621	3.07606766794261	4.17741384258132	3.63266762283139	4.87600000025932	5.670826827607	4.89489623017924	4.74874836969733	4.19642697693011	5.02926221788016	5.46940074294808	4.90718683778781	5.40487773909217	0.128616544397581	0.0125817731025812	1.61862901748526	Medicoside J	neg_4858	-	HMDB0039293	Source_F
29	metab_14095	3.6280460279636	3.65536227987106	3.42614435335849	3.03298128814783	3.03298128814783	3.36049449984216	3.74094038575587	4.48259419625845	5.21558941028531	3.29447630964813	3.50369194633389	5.02790565330672	4.86657903608986	5.72916952937458	4.74988126497329	4.93283469140366	5.12536629124356	5.49940132559138	5.33466456521588	0.128529287792742	0.00871730668593049	1.68742595389128	Lablaboside C	neg_4670	-	HMDB0032893	Source_F
70	metab_17507	3.56232310069317	3.72360951404224	4.44001749034729	4.03935019572798	4.42679909276301	4.29216182416724	3.98705861796068	4.11675587121105	4.03623360219968	4.03362647850167	4.78965666697723	4.24541698402111	5.11573582531657	5.15644604840528	4.18935795211917	4.57475139156193	5.38443157643221	5.15672726606928	5.31207732741193	0.124746774365201	0.00799214460298285	1.78102210106851	Blumealactone C	neg_8597	-	HMDB0035357	Source_F
65	metab_17142	5.56184285301007	4.68951879881528	4.91557144544114	4.8214863066836	6.2139379432809	5.35276324606102	5.02749385712812	5.17075036129672	5.90013163755093	4.98063087151196	6.0508787979798	6.58853876801131	6.65216088820735	6.14836200643566	6.14686595506249	5.74359411041927	6.77694687861771	6.3548092950793	6.67340628697211	0.12442274935084	0.00237409558308579	1.87718010514371	Dihydrogenistein	neg_8216	C14458	HMDB0005897	Source_F
167	metab_8499	2.60288887289294	3.27141978241652	3.92036233533485	3.41772222503416	2.7334055585009	2.60288887289294	3.34564024371094	3.4363133885623	3.59341185235132	2.82487752233462	4.33333368147237	4.33333368147237	4.33333368147237	4.33333368147237	4.33333368147237	4.33333368147237	4.33333368147237	4.33333368147237	4.33333368147237	0.109911616757953	0.002250157587024	2.09193382228188	Dopamine 4-sulfate	pos_9278	C13691	HMDB0004148	Source_F
74	metab_17863	3.90563490550856	3.10048923053191	3.15842063842111	2.65977496422619	3.99235973646865	3.57597482095857	3.10095120911448	4.30507827473721	3.51371536794002	3.60102661984396	4.36740367087044	4.66748734248181	4.6873735017576	4.87586773813089	4.88968032511562	4.11158420866593	4.78418371473544	4.69124978591715	4.68177422027837	0.108883501701474	0.00210599633700931	1.96312331962653	Meconine	neg_8964	-	HMDB0032652	Source_F
54	metab_16606	4.24886064825409	4.24886064825409	4.24886064825409	4.52478181865736	5.26516525651564	4.24886064825409	5.85493047552997	5.09560728463943	6.11442879954667	4.24886064825409	6.34218955535178	6.22958033513182	6.85722585532932	5.9423819583753	5.64731448204828	6.01155411646929	6.0044155542903	6.56992620321513	6.3359582162534	0.108375315657323	0.00399191004830002	1.84791841977528	28-Glucosyloleanolic acid 3-[arabinosyl-(1->2)-6-methylglucuronide]	neg_7596	-	HMDB0039420	Source_F
111	metab_3727	3.16357691192684	3.59158868098248	4.24426419831462	3.16357691192684	3.17837774660384	3.16357691192684	4.19811292351519	3.61264677431337	4.08721021553647	3.16357691192684	3.78524053660679	5.1516387666247	4.57187695758563	5.17589932738057	4.64786989197856	3.90300628720935	3.88439068033462	4.99936974862266	4.33076819876941	0.106089215430099	0.0126617264363741	1.65535556841461	1-Oleoylglycerophosphoserine	pos_3940	-	HMDB0061694	Source_F
133	metab_5810	4.45464114025614	5.49582784325422	4.78407786517325	4.45464114025614	5.6455241576311	4.45464114025614	6.49552470278644	4.45464114025614	6.50923434741559	4.45464114025614	6.19619030842902	6.61368264875418	7.49457580493126	6.67256234039321	6.4036487553712	6.06948187051034	6.67542784122812	7.01832808521082	6.76825970475462	0.0992680519916875	0.00491677551325343	1.79927235893293	Soyasaponin I	pos_6279	C08983	HMDB0034649	Source_F
64	metab_17111	4.24874940766487	3.20973198598656	3.18066091033586	3.18066091033586	4.40816483562308	4.26746058411861	3.18066091033586	3.18066091033586	3.18066091033586	4.05336597464378	4.44974274158815	4.89866285088071	5.05442160685779	3.94821258617469	4.42092121871161	4.79651748775407	4.68432269340457	5.38773648396683	5.25370037424429	0.0937532672147536	0.00399191004830002	1.80830851954807	6-[3-(2H-1,3-benzodioxol-5-yl)oxiran-2-yl]-4-methoxy-5,6-dihydro-2H-pyran-2-one	neg_8181	-	-	Source_F
105	metab_3524	2.90394293012283	3.46442240404744	3.58029637673444	2.90394293012283	2.90394293012283	4.03343275900989	3.18773835168387	2.90394293012283	3.44801314920805	2.90394293012283	4.12070079190715	4.21723073980844	4.57908590783906	4.37254298457752	3.94634399844632	4.4233200883732	4.70630355913855	4.55172532151259	4.55819946033893	0.0934117778920051	0.000407998173369869	2.09101136619867	P-Cresol glucuronide	pos_3725	-	HMDB0011686	Source_F
57	metab_16645	4.63556205076517	4.63556205076517	4.63556205076517	4.63556205076517	4.63556205076517	4.63556205076517	4.63556205076517	4.63556205076517	6.04654740980324	4.63556205076517	6.26012325659097	6.04972739556769	3.82511952303482	5.64123711028517	5.74751536818773	6.23632786501662	5.95431202962285	6.65062166511603	6.55945318695062	0.092160303672156	0.0324439248653398	1.55328101515904	Goyaglycoside g	neg_7645	-	HMDB0038350	Source_F
150	metab_7018	2.94908933919828	2.94908933919828	2.94908933919828	3.51888754354948	3.17728696650174	3.40243815797608	2.94908933919828	3.70535173105114	2.94908933919828	2.94908933919828	3.18014961314634	4.32711315973367	4.45243657331856	4.86743504696514	4.17894240680452	3.18014961314634	3.95668817962273	4.20615454254786	4.05303556618222	0.0897548030466019	0.012439358079487	1.71312925365754	(7'x,8'x)-4,7'-Epoxy-3,8'-bilign-7-ene-3,5'-dimethoxy-4',9,9'-triol	pos_7672	-	-	Source_F
117	metab_3820	3.57453500970878	3.75047062775949	4.54778899081095	3.06136268368436	3.62742577948603	3.69112366254456	4.16949256839804	3.06136268368436	3.06136268368436	3.26446289539576	3.52356746820295	5.12896326522632	4.35471334947623	5.40896769174859	5.17638662706394	3.38940529160915	4.74490315283979	4.80635710505713	4.73565388301702	0.08944407626438	0.0272764074330344	1.60331166129013	Sphenostylin C	pos_4042	-	LMPK12070120	Source_F
7	metab_10897	4.15624472950462	4.15624472950462	4.81251453896867	4.15624472950462	4.83708984515434	4.15624472950462	4.65534448801578	5.15919261229963	5.13126514563755	4.15624472950462	5.51138372582188	5.60044947600355	5.39279720394953	5.29385093392868	5.53718436764749	5.88325962922302	5.00834163389278	6.3451996881809	6.0377388766143	0.083955269395382	0.00230769636595248	1.89990699948719	Goyaglycoside h	neg_1243	-	HMDB0037123	Source_F
21	metab_13405	3.28876134768481	2.90133170707578	3.52181096680962	4.26613178448779	3.45157492509604	3.68316354518	3.00184915430663	2.90133170707578	2.90133170707578	3.60847864180134	3.42171003826646	4.69726849518797	2.97525459321202	5.05755864211081	4.21757019786069	4.00333685019715	4.53574660052576	5.04369885941739	4.94451118066325	0.0818088862937934	0.0331171034429565	1.52268255913897	5-Hydroxy-3',4',7,8-tetramethoxyflavone	neg_3939	-	-	Source_F
108	metab_3581	4.89996595917716	3.90822360183586	3.32311477787032	4.20528189053345	4.83155572687862	4.91569600112345	3.32311477787032	4.97920818022603	3.49467179745423	4.84741171204152	4.9343418499728	6.09242574000289	5.65858394889367	6.0974122930785	5.61921963128321	4.70770060291763	5.13044931166311	6.00566199449278	5.39470458375661	0.078493027748189	0.00785184037354667	1.69230043726013	Thr Pro Glu Pro	pos_3787	-	-	Source_F
36	metab_14451	4.65968575125991	5.04807820511258	4.65968575125991	4.65968575125991	5.17480143299846	4.65968575125991	5.22670259353032	4.65968575125991	5.97881210011866	4.65968575125991	6.15211243874507	6.12432548817189	5.09963878493862	5.80771142122636	5.86397733392187	6.27761120872645	5.85039673327202	6.87423384069338	6.71148058232816	0.0764983806396785	0.00399191004830002	1.8422514606003	Vinaginsenoside R2	neg_5079	-	HMDB0034625	Source_F
121	metab_4075	3.38289470407406	0.837159369100628	1.2235100395341	0.837159369100628	4.64527751621381	0.837159369100628	2.25070006259666	0.837159369100628	4.07974892278412	0.837159369100628	4.48130853759131	4.97492995152674	5.19129844807435	4.5840412971833	4.45483669803752	3.92888869587809	5.22232176550267	4.77444796242797	5.0880149202269	0.0751953930154479	0.00491677551325343	1.85264466003456	(-)-Glycinol	pos_4314	C01263	LMPK12070128;HMDB0034105	Source_F
152	metab_7128	3.00734413712977	3.00734413712977	3.04987902354117	3.00734413712977	4.80559475666822	3.00734413712977	3.00734413712977	4.05130677215553	3.00734413712977	3.45234570378657	3.93162542706572	4.84521378031739	5.61068747225535	4.59957344178437	3.93162542706572	4.14767876323515	5.07652180917349	5.28627647974457	5.23329697154119	0.0742691012449603	0.00417731757039074	1.78957318154425	7,8-Dihydropteroic acid	pos_7791	C00921	HMDB0001412	Source_F
56	metab_16642	1.87313013665749	1.87313013665749	1.87313013665749	4.87682407380691	4.42118724416535	1.87313013665749	1.87313013665749	4.26414037196869	1.87313013665749	4.38214007276975	5.48241942182005	4.79930437799609	4.79930437799609	5.26666704894198	5.06205990323872	5.63732470063776	5.27921652003531	5.31274865737026	5.3397188021741	0.0731945094910043	0.00785184037354667	1.80971816032077	3-Hepten-2-one	neg_7642	-	HMDB0031486;LMFA12000103	Source_F
174	metab_941	3.14374012093403	4.29556009596303	4.67003393087321	2.80849725636058	5.09442983968621	3.17995732539074	4.46765826582137	4.62074119527198	2.96684309728385	3.43136398419986	3.66389351122386	5.43453882788437	6.18567757673932	5.5272318881647	5.02707588450362	4.42396837035209	5.51185760607806	5.73216866597236	5.65405774793374	0.067360846177597	0.0172050804222985	1.56597172364305	6alpha-Hydroxyphaseollin	pos_969	-	HMDB0030771	Source_F
61	metab_17026	4.26153505263772	4.14621977284147	4.33307124827331	4.77287310314259	5.25506932284997	4.48055221068097	4.68296554667634	5.46471894891031	5.880689349655	4.25596875031996	5.31106299006721	6.79578876852647	6.43337979614652	5.86867837978213	5.80777814070129	5.72740716732955	6.15144255939142	6.72347744946017	6.22651263911172	0.0665881964053321	0.00237409558308579	1.87432394261275	Araliasaponin II	neg_8085	-	HMDB0036968	Source_F
116	metab_3804	3.33574073245953	4.25308703371355	3.69462797626677	3.27490325249775	4.04643999301505	3.27490325249775	4.33455734437793	4.08624869990038	4.02755446188942	3.4366498505931	4.37268195569196	5.64739152593975	5.20900205884555	5.51402957672672	5.24681422065242	4.43901236800952	4.93079439813804	5.27671775596269	4.8651304115326	0.0519940016096635	0.00127717234337637	1.97480044021347	LysoPE(0:0/18:3(6Z,9Z,12Z))	pos_4023	-	HMDB0011478	Source_F
75	metab_17874	3.86059154691294	3.50999022291403	2.50589855565014	3.31491844682007	4.22395291026974	3.13758376130367	2.91826388422978	2.50589855565014	3.09625585145338	3.90811571335024	3.75907034819327	5.16573548170345	5.20311574039465	4.54610942213786	3.75907034819327	3.75907034819327	4.45239584390153	5.29763234400819	5.22334340104961	0.0496060603376213	0.0082842330694292	1.71633085553096	3'-Amino-3'-deoxythimidine glucuronide	neg_8977	-	-	Source_F
72	metab_17616	3.26549541257331	3.26549541257331	4.02409297167764	3.26549541257331	3.26549541257331	3.26549541257331	3.36048838989685	3.26549541257331	3.26549541257331	3.26549541257331	3.92426701665636	5.38587667798676	5.05605733841564	3.92426701665636	3.92426701665636	3.92426701665636	3.92426701665636	4.96366720275278	4.43946988275406	0.047911038555395	0.0092840338832466	1.82271194178022	Genipin	neg_8711	C09780	HMDB0035830	Source_F
63	metab_17102	4.15952638679959	3.21820331585021	3.48494663442552	3.21820331585021	4.15508493498087	3.38268881526414	3.94404971098134	3.51837205354969	3.74307385421485	3.396723237257	4.47721655492636	5.50487025091027	5.16451623545738	5.1397496968574	5.21349725720732	3.56504742910356	4.44119162263031	5.1977556451028	5.01823227360344	0.0475453797211218	0.0041421536342019	1.88621883540728	[(16R)-5,10,11-trihydroxy-8,8,10,12,16-pentamethyl-3-[1-(2-methyl-1,3-thiazol-4-yl)prop-1-en-2-yl]-9-oxo-17-oxa-4-azabicyclo[14.1.0]heptadec-4-en-7-yl]oxidanesulfonic acid	neg_8172	-	-	Source_F
26	metab_13712	4.3000052882067	3.11458289476447	3.19268376950663	3.45022234529701	3.75885707117256	3.14543415013273	3.11458289476447	4.26576342353396	3.11458289476447	3.37070557552711	4.15175701605424	5.18722721272969	5.1689663825755	5.72742185094021	4.81048578239487	3.5118793506664	4.87395396313551	5.17055622824974	4.9295616666693	0.0412442255336909	0.0041421536342019	1.8495060790776	(1E,4Z,6a,8b,10a)-8-Angeloyloxy-10,15-dihydroxy-3-oxo-1,4,11(13)-germacratrien-12,6-olide	neg_4264	-	HMDB0032731	Source_F
23	metab_13512	3.7658959082701	2.93106433042271	2.93106433042271	3.33624993072307	3.49683610998159	3.84236949331937	2.93106433042271	3.15511798517781	2.93106433042271	3.5675831592974	3.67129771099375	5.25680360673795	4.38459808968763	5.31923693928871	4.44651646200694	3.24266651272204	3.9386246844141	5.03454034951707	4.31511908818013	0.0409290536125499	0.014466051005743	1.70648523463375	Lucidone C	neg_4051	-	HMDB0038152	Source_F
13	metab_12245	2.78556085072194	2.78556085072194	2.78556085072194	2.78556085072194	2.78556085072194	2.78556085072194	2.78556085072194	2.78556085072194	3.60370501640638	2.78556085072194	4.74213543769433	4.90590344179118	3.14133556865408	4.51714118015569	4.9391409928318	3.17675136061878	4.71745140749302	4.12185908218858	4.68520678083333	0.0229610054446123	0.00432804323261905	1.95048303563038	5-Aminoimidazole ribonucleotide	neg_2710	C03373	25635-88-5;HMDB0001235	Source_F
155	metab_7209	4.37530081850363	3.50473464682753	2.16134366631113	2.16134366631113	5.1527596530606	3.60004177697867	2.16134366631113	4.53537708354317	4.89014502929673	3.12836755759051	5.11127121562319	6.49392492221055	6.19080555350338	5.90938402204957	5.55143653062034	5.33512376236842	6.18172639289364	6.28912973532427	6.41282869509258	0.021094374864735	0.00297424266965055	1.89553087815147	Cassythine	pos_7877	C09380	-	Source_F
34	metab_14417	3.66083649347654	3.66083649347654	3.66083649347654	3.66083649347654	3.66083649347654	3.66083649347654	4.29053841715429	4.37083940533373	4.78677624406316	3.66083649347654	5.22457771492753	5.52952120186243	6.67630197880426	4.98431840507858	4.35762274092584	4.87531022474556	5.02823383612617	6.09425308991006	5.34683992597277	0.017475613884141	0.0041421536342019	1.8899366014416	Pisumsaponin I	neg_5036	-	HMDB0038316	Source_F
119	metab_3970	3.7552026338659	1.30636755178088	1.79396139091917	1.30636755178088	1.51693604392257	3.21591396118331	2.11853531064162	4.07054212564766	1.30636755178088	1.30636755178088	3.06801044946177	5.75123307075634	5.5985187588863	5.23988674456384	4.57781748874444	3.0481285228455	4.36919332145182	5.24356111660977	5.05270990267707	0.0117470888920538	0.00336381660775687	1.81594361210327	Carissanol	pos_4200	-	HMDB0030081	Source_F
115	metab_3802	3.19110526451885	1.72047016355867	1.72047016355867	1.72047016355867	3.59737348003608	1.72047016355867	1.72047016355867	1.72047016355867	3.03617158369211	1.72047016355867	3.42513365567082	5.31623696697401	4.71720368241394	5.2528254673269	5.00069872461372	2.70015723760694	4.17247137571718	4.8469931627584	4.3388998586051	0.00965034184820185	0.002250157587024	1.91759699543345	N-(4-aminobutyl)-3-(4-hydroxy-3-methoxyphenyl)propanimidic acid	pos_4021	-	-	Source_F
