"","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12"
"OTU1101",2,0,3,0,0,1,5,0,1,4,1,3,3,1,0,2,3,0,0,0,1,1,0,0,1,4,0,1,0,2,0,2,0,3,0,0
"OTU746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,3,1,0,3,0,1,3
"OTU767",4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU745",1,5,4,4,4,1,14,3,4,0,1,3,0,4,0,5,10,2,2,2,6,4,3,3,3,4,6,1,4,3,2,2,0,2,0,1
"OTU1109",3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU1108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU1042",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,4,4,0,2,5,3,2,9
"OTU715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,9,1,0,7,6,11,4,4,2,9
"OTU744",0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,0,0,4,3,1,2,1,2,0,2,0,4,0,1,0,0,7,2,1
"OTU1142",0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU743",2,0,2,1,1,5,11,5,8,6,4,5,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"OTU1139",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,1,1
"OTU999",0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0
"OTU742",0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,0,0,1,0,0,8,3,0,0,0,0,0,1,0
"OTU741",0,0,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0,0,0
"OTU766",1,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,3,2,0,0,0,0,0,0,0
"OTU740",1,1,2,0,1,2,0,3,4,3,1,8,0,0,0,1,0,1,0,1,0,0,0,0,1,2,3,2,1,1,3,2,2,2,7,0
"OTU1071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,4,1,0,0,1,1,5,2,1,1
"OTU1070",1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU728",10,4,4,3,11,7,0,9,2,6,2,10,1,1,24,3,4,9,9,5,1,0,6,5,14,1,6,9,5,2,2,5,10,5,9,5
"OTU964",1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1001",0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,2,0,1,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU944",0,0,2,1,0,0,0,2,3,1,1,1,2,4,0,2,2,2,2,1,1,0,0,0,0,2,1,0,0,2,0,0,2,2,1,0
"OTU462",4,3,3,4,9,10,20,6,13,16,2,1,15,21,8,7,4,3,4,9,5,5,2,7,0,12,7,0,9,17,5,6,2,4,0,4
"OTU463",3,2,7,6,5,4,10,19,12,10,4,11,1,6,6,2,2,4,3,6,3,5,1,2,5,14,1,8,7,22,5,10,15,13,15,22
"OTU460",12,12,20,13,8,10,12,13,16,23,6,30,12,18,15,4,17,10,12,13,19,6,5,17,5,6,9,5,7,12,3,7,16,24,23,23
"OTU461",0,1,17,0,0,14,0,0,0,21,3,1,10,11,12,7,14,6,8,12,23,60,12,5,1,15,1,0,1,0,24,1,3,42,1,2
"OTU466",8,6,16,13,7,4,35,23,11,19,22,21,7,6,7,6,5,6,4,7,10,16,1,10,3,30,9,6,14,47,11,22,25,25,22,38
"OTU467",5,7,8,3,5,10,54,15,10,8,9,6,9,8,4,12,1,3,4,4,6,6,2,14,1,17,21,4,9,17,31,26,11,9,5,11
"OTU464",18,12,11,2,1,2,4,3,3,2,5,0,7,2,4,12,2,0,0,4,3,10,15,3,1,4,6,0,0,2,0,1,3,5,0,1
"OTU465",7,4,15,23,19,11,43,31,23,38,8,24,38,22,22,40,18,7,6,14,7,8,7,21,3,32,15,4,17,59,10,14,8,11,11,48
"OTU783",0,0,0,0,0,0,0,0,1,2,0,0,2,3,1,2,2,0,0,1,0,3,2,2,1,4,1,1,0,1,0,6,1,0,0,3
"OTU782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,5,1,0,0,0,0
"OTU468",0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,1,17,9,2,4,6,2,0,3,1,6,5,2,0,4,1,1,6,2,2,0
"OTU469",0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0
"OTU787",0,2,1,0,2,0,4,3,1,3,0,3,0,2,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,1,0,2,0,0,0,1
"OTU701",5,1,2,2,1,0,7,3,2,3,4,6,1,3,1,2,1,1,1,2,4,3,0,3,1,2,4,1,1,9,3,2,2,1,2,4
"OTU785",1,1,1,1,3,1,7,6,2,1,2,4,0,9,1,2,2,1,0,2,1,2,1,4,0,3,2,0,2,7,1,4,1,1,1,1
"OTU784",3,0,0,0,0,0,2,0,1,4,0,1,13,4,2,6,1,1,2,4,2,0,1,0,0,3,2,1,1,3,1,3,3,0,0,2
"OTU497",5,4,2,0,0,0,0,0,0,2,2,7,3,6,2,4,4,3,0,2,4,3,4,2,0,7,3,0,0,1,11,21,10,4,3,0
"OTU700",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU549",4,17,22,1,5,14,25,6,10,36,18,11,5,9,3,7,2,3,2,10,9,6,3,12,8,14,7,8,22,28,38,8,8,19,15,18
"OTU548",0,0,1,1,14,6,1,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,7,0,0,0,1,2,0,0,0,0,0,0,0
"OTU269",0,2,0,2,1,0,2,0,0,0,0,0,24,27,31,33,38,11,14,27,37,26,25,30,0,1,1,0,0,0,0,0,0,1,0,0
"OTU545",7,10,8,11,3,6,14,13,12,14,20,9,8,13,6,4,12,4,6,12,12,6,7,16,3,9,6,4,5,14,6,12,10,19,14,11
"OTU544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,14,5,13,15,34,20,19,21,18,2
"OTU547",5,7,5,1,0,0,1,0,0,0,1,0,15,3,3,17,3,1,0,2,1,13,12,1,0,1,6,1,0,0,11,8,3,1,0,0
"OTU546",0,1,1,0,0,0,0,0,0,0,0,0,7,2,5,11,7,1,1,3,7,11,30,0,0,5,8,0,0,2,9,10,6,5,2,6
"OTU541",2,3,3,8,3,9,18,5,17,6,22,5,6,25,10,9,13,2,5,8,21,20,3,15,1,12,4,5,18,9,21,23,12,22,12,12
"OTU495",26,25,13,6,2,1,1,0,0,0,3,3,5,1,0,14,1,1,2,1,2,8,24,3,0,0,0,0,0,1,0,0,0,0,0,0
"OTU543",3,1,4,33,18,9,4,0,6,3,0,0,1,4,1,0,7,5,4,2,1,0,0,3,9,38,2,23,19,8,3,0,2,0,1,2
"OTU542",0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,3,3,1,0,8,5,3,12,1,0,1,8,1,1,0,21,14,5,2,1,0
"OTU765",0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,3,12,6,1,0,2,1
"OTU764",4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,3,6,0,1,1,9,2,1,0,1,1
"OTU608",2,3,4,1,5,2,4,4,3,5,5,3,21,14,14,18,8,12,6,15,15,12,4,10,2,9,8,6,5,7,5,7,1,7,1,5
"OTU494",2,1,3,31,21,20,1,8,7,24,4,7,1,1,3,0,0,1,1,0,1,1,0,1,1,3,3,2,6,1,2,1,3,1,2,0
"OTU761",0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3,4,1,0,1,1,5,2,2,0,1,0,0,0,0,0,0,0,0,0,1
"OTU705",0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,1,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU8",969,847,867,848,706,614,80,444,464,476,722,666,927,322,362,1180,1043,1457,637,649,799,970,1108,296,13,58,11,16,12,8,24,13,13,35,10,5
"OTU9",492,535,1044,549,753,541,1432,1319,970,2577,1097,1304,1897,2450,946,1326,783,576,550,1877,1721,1179,572,1160,873,2232,2483,439,1703,3494,1989,3120,2003,2018,973,2037
"OTU6",220,173,216,367,410,462,150,521,494,288,275,247,25,43,85,23,30,75,67,42,43,50,27,30,831,613,412,1109,880,320,525,902,1275,1029,1826,976
"OTU7",49,27,26,66,68,129,20,21,20,21,22,16,716,211,400,479,672,1357,1010,327,342,388,307,331,1987,807,1976,2276,952,172,1066,632,680,531,732,364
"OTU4",189,155,197,93,99,91,75,96,78,295,149,166,1700,1281,385,1458,1144,325,317,1328,1596,814,816,512,303,430,239,160,235,385,189,668,589,1022,348,469
"OTU5",1,6,4,6,5,24,2,3,13,3,3,5,3,1,7,11,1,7,3,4,8,6,2,3,766,402,197,714,707,742,167,678,801,1184,2263,3165
"OTU2",993,594,1016,3172,3435,2432,368,695,1800,1025,318,598,109,128,365,95,294,612,425,106,101,91,135,233,870,371,397,1390,655,125,238,71,180,48,580,332
"OTU3",905,1731,1136,1267,2379,2366,1031,1289,2182,1956,1617,1472,132,232,239,140,125,230,297,269,163,214,174,423,238,144,108,121,500,355,184,123,144,273,213,291
"OTU604",3,3,0,1,0,0,1,0,0,0,2,0,1,0,1,5,2,0,3,1,3,4,7,2,0,0,0,0,0,0,0,0,0,1,0,0
"OTU1",3741,3837,2562,2513,3653,4339,537,2420,3596,2554,2425,2520,3201,1638,6186,2947,2392,4672,3354,3256,2652,2864,3003,1698,4355,1665,1764,5676,2186,730,2216,2301,3223,5312,7243,1922
"OTU762",9,16,5,4,1,1,0,0,1,1,3,1,6,3,1,7,4,0,2,1,1,7,25,2,0,1,17,2,0,2,9,0,2,3,1,1
"OTU491",2,2,4,2,3,4,2,3,2,10,4,5,5,16,14,2,8,7,7,12,9,9,2,8,1,7,6,0,4,7,5,0,5,8,2,5
"OTU844",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU490",12,13,8,3,2,2,5,7,1,5,12,5,8,7,4,14,10,2,2,12,14,25,29,6,4,8,12,4,1,3,9,14,4,5,2,2
"OTU845",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,1,0,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0
"OTU606",4,1,2,7,13,14,1,0,0,1,1,0,3,1,0,3,4,10,22,0,1,0,0,2,2,3,8,1,3,0,3,3,0,0,0,0
"OTU307",9,8,8,4,8,26,63,25,22,14,7,11,4,7,11,4,4,3,4,5,3,3,2,35,4,9,7,2,13,34,11,10,7,7,13,17
"OTU306",10,11,27,9,12,12,14,10,11,23,14,17,29,17,8,47,21,10,15,19,16,10,17,20,1,6,5,1,9,5,1,0,4,10,2,1
"OTU305",2,2,18,22,17,21,37,18,23,38,6,15,34,24,12,27,25,12,9,13,18,10,4,21,15,25,35,1,16,19,7,17,2,5,2,10
"OTU304",32,10,27,25,0,0,6,0,11,8,7,1,31,6,3,54,25,6,20,6,4,0,0,9,8,15,14,32,23,6,3,10,0,0,2,3
"OTU268",10,3,66,30,14,16,10,7,5,19,16,14,16,17,14,5,32,12,8,19,16,3,5,15,4,11,2,11,1,11,0,3,4,1,1,7
"OTU302",0,0,0,1,0,0,0,0,0,0,0,0,9,19,42,8,16,15,19,22,16,8,11,18,0,4,2,1,4,1,1,2,3,0,7,7
"OTU301",5,0,8,9,3,8,4,5,6,14,7,21,16,20,18,16,49,16,7,25,24,12,9,14,5,12,1,4,6,9,0,3,6,13,9,9
"OTU300",9,10,13,25,13,15,37,78,52,17,18,16,12,23,37,17,21,14,16,26,36,21,13,24,14,30,14,23,33,27,24,35,23,48,41,55
"OTU264",2,3,2,6,3,4,28,74,15,4,5,12,3,4,5,4,3,3,2,2,2,3,2,6,2,0,6,0,3,4,6,4,1,4,4,6
"OTU265",0,1,0,2,0,2,0,0,1,1,0,0,1,6,6,0,4,2,20,4,1,0,0,78,6,4,6,7,5,4,15,2,3,4,9,6
"OTU266",1,0,1,0,2,1,1,2,1,0,6,2,67,90,56,28,55,26,21,66,64,42,33,62,1,5,2,1,0,5,4,5,1,7,0,4
"OTU267",14,19,30,25,19,42,100,33,25,25,19,30,31,44,46,34,52,56,25,31,38,27,42,51,68,41,39,37,46,82,26,43,78,69,39,40
"OTU260",28,41,71,31,21,14,37,38,31,61,53,42,60,38,15,78,34,6,8,32,25,24,55,21,1,32,24,3,8,24,32,36,5,12,8,15
"OTU261",14,20,24,11,12,11,14,9,16,25,32,18,25,49,20,14,44,20,23,55,55,29,16,21,19,29,18,23,19,18,22,19,28,24,16,18
"OTU262",25,40,27,6,3,6,10,10,5,6,37,21,78,24,7,83,28,15,13,40,46,112,89,10,4,9,34,1,8,5,23,19,5,9,2,3
"OTU116",36,33,73,164,200,58,8,21,70,228,53,160,47,64,49,56,75,50,51,50,46,46,27,74,57,61,66,71,28,14,75,51,134,129,30,20
"OTU117",30,59,63,27,11,40,85,68,57,76,71,79,34,40,30,26,25,17,15,52,64,40,38,32,57,83,94,103,107,363,184,170,186,291,215,363
"OTU114",30,24,58,35,27,39,129,109,59,66,48,41,174,210,111,85,147,62,85,188,172,112,52,142,6,16,14,3,12,16,23,21,7,21,3,22
"OTU115",1,2,0,0,4,2,1,0,0,2,3,1,5,5,2,4,8,5,3,9,7,9,3,0,36,114,55,60,59,105,115,146,119,150,41,60
"OTU112",4,47,9,11,5,0,3,25,12,17,27,12,3,28,11,2,9,8,9,13,17,23,24,4,7,23,13,6,15,48,300,11,7,3,30,157
"OTU113",222,488,269,87,32,46,41,63,54,84,370,169,158,83,57,235,182,49,35,111,163,313,400,53,32,62,177,44,31,47,354,219,149,67,72,51
"OTU110",67,137,61,23,22,24,62,46,49,59,113,50,88,114,59,89,61,25,25,79,84,142,126,65,30,133,356,33,26,40,373,362,163,69,32,34
"OTU111",8,2,19,80,108,74,3,0,0,0,0,0,11,1,1,17,55,112,229,0,1,1,1,104,155,24,12,207,323,19,0,0,0,0,4,0
"OTU1150",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
"OTU118",15,11,49,91,67,75,88,295,121,53,43,52,60,156,288,10,110,143,127,90,108,23,16,131,20,22,2,27,34,102,8,10,29,31,52,123
"OTU119",19,18,15,7,5,3,16,6,7,9,20,14,112,68,3,145,124,13,5,97,100,148,225,36,1,20,12,8,9,24,16,14,17,23,13,16
"OTU286",29,23,41,18,21,20,43,31,43,54,56,43,24,37,31,16,22,20,16,53,36,23,9,26,11,16,13,6,11,40,13,20,17,22,12,22
"OTU287",0,1,4,14,17,56,61,69,38,1,3,5,1,4,20,1,4,11,12,2,2,7,0,16,0,0,0,0,1,1,0,0,0,0,0,0
"OTU284",7,17,10,2,2,0,6,1,3,7,12,11,13,9,4,41,12,1,1,4,15,17,21,3,3,14,64,0,0,5,44,47,18,7,1,8
"OTU285",16,13,37,16,6,6,33,27,16,16,21,8,71,95,58,25,93,35,25,81,66,37,23,66,20,135,40,24,42,112,53,29,22,17,42,126
"OTU282",11,16,20,26,30,42,80,127,65,42,43,34,0,0,1,0,0,3,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0
"OTU283",22,6,6,5,0,3,5,5,3,2,1,4,19,10,11,10,53,26,16,18,32,5,5,17,2,4,2,5,0,13,0,2,2,3,0,3
"OTU280",6,34,13,6,23,33,82,71,72,46,63,47,7,21,16,8,7,3,9,13,16,10,14,18,0,5,4,4,9,8,2,5,3,3,4,1
"OTU281",52,44,31,29,16,14,9,54,53,26,35,39,2,0,4,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
"OTU50",158,97,236,213,135,130,301,503,289,357,368,678,1,7,5,1,1,6,2,7,5,25,3,6,27,62,28,39,70,452,61,65,78,80,59,212
"OTU51",78,206,60,26,6,9,3,11,12,122,112,91,110,357,101,15,274,24,22,657,443,787,43,52,2,5,18,2,4,0,76,150,38,42,3,16
"OTU52",113,94,149,126,81,104,169,383,176,248,343,473,440,794,520,195,563,473,300,689,613,567,344,354,4,24,10,4,6,14,24,11,10,22,4,13
"OTU53",55,168,39,3,2,1,0,0,3,5,40,11,26,9,1,208,24,4,3,15,14,29,278,4,1,15,478,3,1,4,707,137,40,7,0,3
"OTU54",26,28,60,121,129,130,84,336,228,148,61,142,155,299,431,75,208,287,247,328,272,152,62,175,568,300,86,647,376,331,145,387,671,626,813,1007
"OTU55",439,234,293,298,73,55,15,48,90,120,191,224,2,0,0,0,2,1,0,0,1,4,1,1,2,2,4,3,2,1,0,2,0,1,0,0
"OTU288",0,2,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,40,3,2,0,61,18,7,1,2,2
"OTU289",7,5,6,1,0,1,3,0,3,1,0,1,34,10,5,63,19,13,7,28,19,25,16,12,1,2,1,0,0,0,0,0,0,1,0,0
"OTU1144",0,0,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,2,0,0
"OTU628",29,12,8,14,7,4,9,5,3,4,6,8,11,4,5,7,7,5,9,3,6,14,27,18,2,6,3,1,0,2,2,1,1,0,2,2
"OTU163",74,161,57,58,34,38,5,4,9,30,93,43,34,12,1,66,27,22,10,8,17,45,46,10,6,5,25,5,4,2,43,16,6,3,1,1
"OTU162",38,88,49,19,26,22,129,96,66,89,161,107,84,161,67,65,102,27,33,153,138,52,112,64,38,142,66,63,73,239,111,234,293,150,196,216
"OTU161",2,4,3,1,3,1,0,1,1,0,5,2,80,14,9,99,62,69,51,43,52,83,123,18,0,5,8,3,5,5,14,3,1,1,2,1
"OTU160",103,167,96,20,4,11,18,16,14,13,64,22,6,5,2,5,3,0,0,4,1,10,3,1,6,6,6,5,4,8,7,4,7,8,4,9
"OTU167",6,4,11,3,7,3,2,4,4,13,10,4,162,125,34,118,32,11,26,60,66,67,18,41,3,43,45,3,13,12,19,31,5,11,1,8
"OTU166",1,1,0,1,2,1,2,1,1,2,2,1,82,124,42,61,148,63,59,120,106,93,107,74,26,92,38,40,40,31,82,84,67,60,35,23
"OTU165",23,20,34,19,7,18,38,50,32,32,42,39,66,85,80,56,82,27,14,81,117,69,31,44,9,45,15,13,24,85,30,67,59,54,65,77
"OTU164",2,6,1,2,3,3,5,7,5,4,11,5,86,163,271,77,127,127,166,210,178,145,107,120,2,4,1,2,1,1,2,3,0,13,1,6
"OTU1143",2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,1,0,0,0
"OTU1104",0,0,0,0,0,0,1,0,1,1,0,2,0,5,0,0,0,0,1,3,0,0,0,2,0,0,0,0,1,1,0,0,3,0,0,0
"OTU169",0,0,0,1,0,0,0,1,0,0,0,0,4,9,57,0,6,28,57,1,3,0,0,165,0,0,0,0,0,1,2,0,0,0,0,0
"OTU168",15,8,18,10,10,23,72,42,42,33,57,37,51,80,47,27,30,39,43,115,126,68,28,44,3,5,1,4,5,12,6,9,19,18,3,6
"OTU1028",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"OTU1029",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,2,0,1,0,0,1,0,1,0,1,0,0,1,0,2,1,0,2,1,0
"OTU1145",2,5,0,0,0,0,0,0,0,0,2,1,2,1,0,3,2,0,0,0,2,3,3,1,0,0,2,0,0,0,2,0,0,0,0,0
"OTU668",5,9,0,6,0,0,5,3,1,0,1,0,0,0,0,3,1,1,1,0,0,0,3,1,0,0,3,0,0,1,1,1,1,0,1,1
"OTU929",4,2,1,3,4,16,1,2,16,3,3,4,1,0,0,0,1,0,1,0,0,0,1,2,0,0,0,3,5,2,2,1,3,0,1,0
"OTU1079",1,0,0,1,1,3,1,0,0,2,0,3,0,0,3,0,2,0,2,1,4,3,1,1,0,0,1,0,0,0,2,1,3,0,0,1
"OTU717",0,0,0,0,0,0,3,2,1,0,0,0,1,1,0,2,1,0,0,2,0,1,0,5,0,1,0,0,1,1,0,0,0,0,0,0
"OTU849",18,3,4,1,0,3,0,0,1,1,0,4,18,3,1,33,19,10,3,0,9,13,10,0,29,51,53,28,19,0,15,37,42,7,20,8
"OTU840",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"OTU841",0,1,0,0,2,2,0,3,6,1,1,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,2,1,1,2,1
"OTU842",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
"OTU843",0,0,0,1,0,4,4,0,0,0,0,1,3,2,0,3,3,0,0,1,1,2,1,3,2,2,5,0,3,3,4,1,2,4,1,1
"OTU29",10,3,38,92,146,52,16,10,35,117,10,39,509,205,137,388,373,217,114,156,103,33,48,306,462,1429,564,383,514,118,224,350,362,559,205,93
"OTU28",311,109,164,325,227,146,32,135,101,86,66,67,599,150,655,414,580,975,548,210,208,242,416,267,94,87,84,244,64,32,51,22,22,28,184,54
"OTU846",3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,6,0,0,0,0,1
"OTU847",3,0,2,2,0,1,0,0,0,0,0,1,1,1,1,5,5,0,1,0,0,0,1,0,0,3,0,1,1,2,0,0,1,0,0,0
"OTU25",23,3,26,11,12,9,49,39,20,19,12,27,639,818,828,540,905,382,215,812,708,339,108,507,7,62,20,18,13,52,1,29,48,73,38,49
"OTU24",160,359,249,157,157,255,602,370,290,393,688,409,577,1400,572,374,749,340,381,1282,1294,849,897,563,156,342,96,170,338,521,197,152,343,202,125,203
"OTU27",132,142,203,248,228,418,718,1926,994,385,323,410,114,439,628,63,292,233,213,330,335,179,119,293,87,163,84,141,241,298,117,149,235,219,427,696
"OTU26",194,209,266,103,85,127,70,63,98,205,295,279,728,514,283,602,680,182,245,585,635,711,658,494,364,1425,1318,415,529,428,2203,1855,2349,1957,618,354
"OTU21",7,4,4,2,0,3,0,1,2,3,1,4,6,1,1,6,2,1,1,4,6,1,3,4,194,459,925,117,178,372,614,731,575,282,230,225
"OTU20",26,18,49,74,116,235,1524,636,388,162,47,79,27,86,47,12,75,49,70,86,62,85,14,80,19,22,3,37,22,12,12,16,48,40,43,25
"OTU23",77,81,77,109,68,76,12,30,82,70,99,77,10,10,9,10,6,15,7,7,7,14,13,7,426,351,842,530,384,149,763,652,646,440,457,380
"OTU22",774,122,494,170,117,109,208,141,159,390,470,773,181,111,72,172,232,91,42,165,228,297,225,106,4,25,7,2,0,0,3,13,3,10,1,2
"OTU814",0,0,0,0,1,0,1,0,0,0,0,0,5,2,0,10,2,1,0,3,2,2,3,3,0,9,7,4,0,10,2,6,3,2,1,1
"OTU710",0,0,2,2,4,4,3,4,1,5,2,4,3,5,5,0,4,3,0,4,3,3,0,2,2,0,0,1,6,7,1,1,1,8,2,5
"OTU789",0,7,1,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,1,0,0,4,4,0,0,1,3,0,0,0,1,0,0,0,0,0
"OTU968",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0
